Florida State,Emory,8,14

Northwestern,Oklahoma,13,15

Alabama-Huntsville,Oklahoma,13,11

Rutgers,Northwestern,13,14

Illinois State,Rutgers,9,13

Florida State,Northwestern,6,13

Illinois State,Florida State,12,11

Virginia Tech,Temple,12,10

Virginia Tech,Kansas,12,11

Temple,Cornell,14,11

Virginia Tech,South Florida,11,8

Kansas,Cincinnati,8,7

Florida,Temple,9,15

Cornell,Boston College,12,11

Kansas,Cornell,15,6

North Florida,Florida B,11,8

North Florida,Florida Gulf Coast,15,9

Florida B,Florida State B,15,7

Florida Gulf Coast,Florida State B,3,8

Embry-Riddle Florida,High Point,12,10

Boston College B,Embry-Riddle Florida,6,15

High Point,Central Florida B,14,8

Boston College B,Central Florida B,11,4

Northwestern B,Stetson,15,4

Northwestern B,Florida Tech B,15,6

Stetson,South Florida B,12,10

Florida Tech B,South Florida B,10,8

